Question Administered to all Respondents,Questions Administered to Service Providers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Questions Administered to Service Recipients,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please indicate your involvement with ABA,Please indicate your age:,Please indicate your gender:,Please indicate your annual household income (total income before tax) within the following ranges:,Please indicate your highest level of education achieved:,What is your immigrant status:,What is your immigrant status:,What is your visible minority status (select all that apply):,"What is your ethnic origin (note: ""ethnic origin"" refers to the ethnic or cultural origins of your ancestors; select all that apply):",What is your North American Aboriginal origin (select all that apply):,What is your North American origin (select all that apply):,What is your European origin (select all that apply):,What is your African origin (select all that apply):,What is your Asian origin (select all that apply):,What is your first language: - Selected Choice,What is your first language: - other - Text,What languages you are able to speak (select all that apply): - Selected Choice,What languages you are able to speak (select all that apply): - other - Text,"Consulting the previous map of Ontario, in which region do you primarily work:",What is your current professional credential:,What is your primary employment role:,What is your primary work setting:,Which population do you primarily work with:,How comfortable are you working with CLD individuals: - How comfortable are you working with CLD individuals?,How do you perceive your skills in working with CLD individuals: - How do you perceive your skills in working with CLD individuals?,How important do you believe it is for ABA providers to be educated/trained in providing services for CLD populations: - How important do you believe it is for ABA providers to be educated/trained in providing services for CLD populations?,How much training have you received in working with CLD individuals through work/continuing education: - continuing education,How much training have you received in working with CLD individuals through work/continuing education: - training from employers,How much training have you received in working with CLD individuals in college/undergrad: - ABA coursework,How much training have you received in working with CLD individuals in college/undergrad: - non-ABA coursework,How much training have you received in working with CLD individuals in college/undergrad: - hands-on,How much training have you received in working with CLD individuals in your master's: - ABA coursework,How much training have you received in working with CLD individuals in your master's: - non-ABA coursework,How much training have you received in working with CLD individuals in your master's: - hands-on,How much training have you received in working with CLD individuals in your doctorate: - ABA coursework,How much training have you received in working with CLD individuals in your doctorate: - non-ABA coursework,How much training have you received in working with CLD individuals in your doctorate: - hands-on,Approximately what proportion of your clients come from CLD backgrounds:,"How often do you engage in the following behaviours with your clients: - When working with clients who have immigrated from another country, how often do you educate yourself on their countries' customs, values, beliefs, and behaviours?",How often do you engage in the following behaviours with your clients: - How often do you ask your clients about their spiritual beliefs?,How often do you engage in the following behaviours with your clients: - How often do you ask your clients about their use of natural/nonmedical treatments?,How often do you engage in the following behaviours with your clients: - How often do you ask your clients about their dietary restrictions?,How often do you engage in the following behaviours with your clients: - How often do you ask your clients about gestures or nonverbal communication that is important to them or offensive to them?,How often do you engage in the following behaviours with your clients: - How often do you ask caregivers or clients about their beliefs of the client's disorder or diagnosis?,How often do you engage in the following behaviours with your clients: - How often do you ask caregivers or clients about their preference for male vs. female therapists or BCBAs?,How often do you engage in the following behaviours with your clients: - How often do you ask whether the treatment goals and procedures align with the families' values and beliefs?,How often do you engage in the following behaviours with your clients: - How often do you work with a translator if English is a second language?,How often do you reflect on your own culture and how that may impact your assessment and treatment process?,What is your relationship to the person who receives ABA services?,What is your responsibility to the child who receives ABA services:,Please indicate your age:,Please indicate your gender:,Please indicate your annual household income (total income before tax) within the following ranges:,What is your highest level of education achieved:,What is your immigrant status:,What is your immigrant status:,What is your visible minority status (select all that apply):,"What is your ethnic origin (note: ""ethnic origin"" refers to the ethnic or cultural origins of your ancestors; select all that apply):",What is your North American Aboriginal origin (select all that apply):,What is your North American origin (select all that apply):,What is your European origin (select all that apply):,What is your African origin (select all that apply):,What is your Asian origin (select all that apply):,What is your first language: - Selected Choice,What is your first language: - other - Text,What languages you are able to speak (select all that apply): - Selected Choice,What languages you are able to speak (select all that apply): - other - Text,What area do you/your child receives ABA services for (select all that apply) :,"Consulting the previous map of Ontario, in which region do you live:",How skilled do you perceive ABA providers to be in working with CLD individuals:,How important do you believe it is for ABA providers to be educated/trained in providing services for CLD populations:,Approximately what proportion of ABA providers that you've worked with come from CLD backgrounds:,"How often do ABA providers do the following when providing services for you/your family: - If you have immigrated from another country, how often do your providers educate themselves on your country's customs, values, beliefs, and behaviours?",How often do ABA providers do the following when providing services for you/your family: - How often do your providers ask about your spiritual beliefs?,How often do ABA providers do the following when providing services for you/your family: - How often do your providers ask about your use of natural/nonmedical treatments?,How often do ABA providers do the following when providing services for you/your family: - How often do your providers ask about your dietary restrictions?,How often do ABA providers do the following when providing services for you/your family: - How often do your providers ask about gestures or nonverbal communication that is important to you or offensive to you?,How often do ABA providers do the following when providing services for you/your family: - How often do your providers ask about your beliefs of the client's disorder or diagnosis?,How often do ABA providers do the following when providing services for you/your family: - How often do your providers ask about your preference for male vs. female therapists or behaviour analysts?,How often do ABA providers do the following when providing services for you/your family: - How often do your providers ask whether the treatment goals and procedures align with your family's values and beliefs?,How often do ABA providers do the following when providing services for you/your family: - How often do your providers work with a translator if English is your second language?
I am an ABA service provider,35-39,female,prefer not to answer,Master's,non-immigrant,,not a visible minority,Canadian/American,,Canadian,,,,English,,English,,"3505, Central West",BCBA,supervisor,client's home,Autism Spectrum Disorder,moderately comfortable,moderately skilled,,a great deal,a little,a little,none at all,a little,a little,none at all,a moderate amount,,,,50-59%,sometimes,sometimes,most times,every time,never,rarely,rarely,rarely,sometimes,some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,30-34,female,"$90,000 - $99,999",Bachelor's,non-immigrant,,not a visible minority,European,,,"Western European (e.g., Austrian, Dutch, German, etc.)",,,English,,English,,"3502, South West",currently pursing RBT/BCaBA/BCBA/BCBA-D,"practitioner (i.e., direct services)",client's home,Autism Spectrum Disorder,moderately comfortable,moderately skilled,extremely important,a little,none at all,a little,none at all,a moderate amount,,,,,,,50-59%,sometimes,rarely,most times,every time,sometimes,most times,never,sometimes,never,some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
None of the above apply to me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,35-39,female,"$100,000 +",Master's,non-immigrant,,not a visible minority,European,,,"British Isles (e.g., English, Irish, Scottish, etc.),Eastern European (e.g., Hungarian, Polish, Russian, etc.)",,,English,,"English,French",,"3506, Mississauga Halton",BCBA,supervisor,centre/clinic,Autism Spectrum Disorder,moderately comfortable,moderately skilled,extremely important,a moderate amount,none at all,a moderate amount,none at all,a moderate amount,a moderate amount,none at all,none at all,,,,20-29%,every time,sometimes,every time,every time,sometimes,sometimes,most times,every time,most times,extensively,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,35-39,female,"$90,000 - $99,999",Master's,non-immigrant,,not a visible minority,European,,,"Southern European (e.g., Italian, Portuguese, Spanish, etc.)",,,English,,,,"3505, Central West",BCBA,"practitioner (i.e., direct services)",residential facility,Autism Spectrum Disorder,moderately comfortable,moderately skilled,extremely important,a little,a little,none at all,none at all,a little,none at all,none at all,a little,,,,20-29%,rarely,never,never,rarely,never,rarely,never,rarely,never,little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,35-39,female,"$80,000 - $89,999",Master's,non-immigrant,,not a visible minority,Canadian/American,,Canadian,,,,English,,English,,"3504, Hamilton Niagara Haldimand Brant",BCBA,supervisor,client's home,Autism Spectrum Disorder,moderately comfortable,moderately skilled,very important,a moderate amount,none at all,a little,a little,a moderate amount,a moderate amount,a little,a little,,,,20-29%,most times,sometimes,sometimes,most times,rarely,sometimes,most times,most times,sometimes,some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am the caregiver of an ABA service recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am the father of a child who receives ABA services,"I am the primary caregiver (i.e., I am the adult who spends the most time caring for this child)",35-39,male,"$100,000 +",Master's,immigrant,first generation,Chinese,Asian,,,,,"East and Southeast Asian (e.g., Chinese, Indonesian, Japanese, etc.)",other,Cantonese,"English,other",Cantonese,"Autism Spectrum Disorder,emotional or behavioural disorders","3511, Champlain",neither skilled nor unskilled,slightly important,less than 10%,rarely,never,rarely,most times,never,rarely,never,sometimes,never
I am the caregiver of an ABA service recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am the mother of a child who receives ABA services,"I am the primary caregiver (i.e., I am the adult who spends the most time caring for this child)",35-39,female,"$100,000 +",Bachelor's,non-immigrant,,not a visible minority,European,,,"Eastern European (e.g., Hungarian, Polish, Russian, etc.)",,,English,,English,,"Autism Spectrum Disorder,emotional or behavioural disorders","3511, Champlain",moderately skilled,extremely important,prefer not to answer,never,rarely,most times,every time,rarely,never,most times,most times,not applicable
None of the above apply to me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,45-49,female,"$80,000 - $89,999",high school diploma or equivalent,non-immigrant,,not a visible minority,Canadian/American,,Canadian,,,,English,,other,,"3512, North Simcoe Muskoka",other,administrator,other,Autism Spectrum Disorder,extremely comfortable,extremely skilled,very important,none at all,none at all,none at all,none at all,a great deal,,,,,,,30-39%,sometimes,most times,every time,every time,sometimes,sometimes,most times,every time,never,moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,35-39,female,"$80,000 - $89,999",university certificate or diploma above a Bachelor level,immigrant,first generation,not a visible minority,African,,,,"Southern and East African (e.g., Ethiopian, Rwandan, Zambian, etc.)",,English,,English,,"3509, Central East",currently pursing RBT/BCaBA/BCBA/BCBA-D,prefer not to answer,centre/clinic,Autism Spectrum Disorder,extremely uncomfortable,extremely skilled,extremely important,a little,,none at all,,,,,,,,,50-59%,most times,sometimes,sometimes,sometimes,sometimes,every time,every time,every time,every time,extensively,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,40-44,female,"$100,000 +",Master's,non-immigrant,,not a visible minority,European,,,"Southern European (e.g., Italian, Portuguese, Spanish, etc.)",,,English,,"English,other",Italian ,"3505, Central West",BCBA,"practitioner (i.e., direct services)",community,Autism Spectrum Disorder,extremely comfortable,extremely skilled,extremely important,a moderate amount,none at all,a little,none at all,a great deal,a little,none at all,a great deal,,,,70-79%,most times,sometimes,most times,most times,most times,most times,every time,every time,every time,not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,25-29,female,"$100,000 +",university certificate or diploma above a Bachelor level,non-immigrant,,not a visible minority,"Canadian/American,European",,Canadian,"British Isles (e.g., English, Irish, Scottish, etc.)",,,English,,English,,"3504, Hamilton Niagara Haldimand Brant",other,"practitioner (i.e., direct services)",centre/clinic,Autism Spectrum Disorder,extremely comfortable,moderately skilled,extremely important,none at all,none at all,not applicable,not applicable,none at all,,,,,,,less than 10%,not applicable,never,not applicable,not applicable,never,never,never,not applicable,not applicable,not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,25-29,female,"$100,000 +",Bachelor's,non-immigrant,,not a visible minority,"Canadian/American,European",,Canadian,"British Isles (e.g., English, Irish, Scottish, etc.)",,,English,,English,,"3510, South East",currently pursing RBT/BCaBA/BCBA/BCBA-D,"practitioner (i.e., direct services)",centre/clinic,Autism Spectrum Disorder,moderately comfortable,slightly unskilled,extremely important,a moderate amount,a moderate amount,none at all,a moderate amount,a little,,,,,,,10-19%,sometimes,never,rarely,every time,sometimes,rarely,sometimes,every time,most times,moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,45-49,female,prefer not to answer,Master's,immigrant,first generation,South Asian,Asian,,,,,"South Asian origins (e.g., Bangladeshi, Pakistani, Tamil, etc.)",other,,English,,"3509, Central East",BCBA,supervisor,centre/clinic,Autism Spectrum Disorder,moderately comfortable,moderately skilled,extremely important,a little,none at all,not applicable,none at all,none at all,none at all,not applicable,none at all,,,,90% or more,sometimes,never,rarely,most times,never,never,sometimes,most times,rarely,moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,35-39,female,"$100,000 +",Master's,non-immigrant,,other,Asian,,,,,other,English,,English,,"3507, Toronto Central",BCBA,"practitioner (i.e., direct services)",hospital,mental health,extremely comfortable,extremely skilled,extremely important,a little,none at all,a little,none at all,a lot,none at all,none at all,a little,,,,60-69%,sometimes,every time,every time,every time,rarely,every time,rarely,every time,sometimes,moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,30-34,female,"$100,000 +",university certificate or diploma above a Bachelor level,non-immigrant,,not a visible minority,European,,,"British Isles (e.g., English, Irish, Scottish, etc.)",,,English,,"English,French",,"3510, South East",other,"practitioner (i.e., direct services)",centre/clinic,Autism Spectrum Disorder,moderately comfortable,neither skilled nor unskilled,very important,none at all,none at all,none at all,a moderate amount,none at all,,,,,,,less than 10%,most times,sometimes,every time,every time,sometimes,sometimes,sometimes,most times,rarely,moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,25-29,female,"$100,000 +",Master's,non-immigrant,,not a visible minority,European,,,"Southern European (e.g., Italian, Portuguese, Spanish, etc.)",,,English,,English,,"3507, Toronto Central",other,"practitioner (i.e., direct services)",centre/clinic,Autism Spectrum Disorder,extremely comfortable,moderately skilled,extremely important,a great deal,a lot,a moderate amount,none at all,a lot,a great deal,a moderate amount,a lot,,,,70-79%,sometimes,never,never,most times,sometimes,rarely,rarely,most times,sometimes,moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,25-29,female,"$45,000 - $49,999",Bachelor's,non-immigrant,,not a visible minority,"Canadian/American,European",,Canadian,"British Isles (e.g., English, Irish, Scottish, etc.),French",,,English,,English,,"3507, Toronto Central",currently pursing RBT/BCaBA/BCBA/BCBA-D,"practitioner (i.e., direct services)",centre/clinic,Autism Spectrum Disorder,moderately comfortable,moderately skilled,extremely important,a little,a great deal,a moderate amount,a great deal,a great deal,,,,,,,40-49%,most times,rarely,never,sometimes,sometimes,rarely,never,most times,sometimes,extensively,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,30-34,female,"$100,000 +",university certificate or diploma above a Bachelor level,non-immigrant,,not a visible minority,prefer not to answer,,,,,,English,,other,Hebrew,"3507, Toronto Central",currently pursing RBT/BCaBA/BCBA/BCBA-D,"practitioner (i.e., direct services)",other,Autism Spectrum Disorder,moderately comfortable,extremely skilled,extremely important,none at all,a great deal,none at all,none at all,none at all,,,,,,,80-89%,most times,never,sometimes,every time,never,never,never,every time,most times,extensively,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,30-34,female,"$100,000 +",Master's,non-immigrant,,other,Asian,,,,,"South Asian origins (e.g., Bangladeshi, Pakistani, Tamil, etc.)",English,,English,,"3504, Hamilton Niagara Haldimand Brant",BCBA,supervisor,centre/clinic,Autism Spectrum Disorder,extremely comfortable,extremely skilled,extremely important,none at all,none at all,none at all,none at all,a great deal,none at all,none at all,a great deal,,,,20-29%,most times,most times,never,most times,never,never,every time,every time,rarely,moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,25-29,male,"$100,000 +",Master's,immigrant,first generation,Latin American,"Latin, Central, and South American",,,,,,other,Spanish,"English,other",Spanish,"3505, Central West",BCBA,"practitioner (i.e., direct services)",centre/clinic,Autism Spectrum Disorder,moderately comfortable,neither skilled nor unskilled,extremely important,a little,none at all,a little,a little,none at all,a little,a little,none at all,,,,10-19%,rarely,rarely,never,every time,never,never,never,sometimes,never,not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,30-34,female,"$50,000 - $54,999",Master's,non-immigrant,,Black,African,,,,"Central and West African (e.g., Ghanaian, Nigerian, Senegalese, etc.)",,English,,other,Twi,"3505, Central West",BCBA,other,public school,Autism Spectrum Disorder,extremely comfortable,moderately skilled,extremely important,none at all,none at all,none at all,none at all,none at all,none at all,a little,none at all,,,,60-69%,most times,sometimes,sometimes,sometimes,rarely,rarely,sometimes,most times,rarely,some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
None of the above apply to me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,35-39,female,"$80,000 - $89,999",Master's,non-immigrant,,not a visible minority,European,,,"British Isles (e.g., English, Irish, Scottish, etc.)",,,English,,English,,"3504, Hamilton Niagara Haldimand Brant",BCBA,supervisor,centre/clinic,Autism Spectrum Disorder,moderately comfortable,moderately skilled,very important,a moderate amount,a little,a little,a little,none at all,a moderate amount,a little,none at all,,,,30-39%,sometimes,sometimes,never,never,rarely,sometimes,never,every time,every time,little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am the caregiver of an ABA service recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am the mother of a child who receives ABA services,"I am the primary caregiver (i.e., I am the adult who spends the most time caring for this child)",40-44,female,"$5,000 - $9,999",Master's,non-immigrant,,Southeast Asian,Asian,,,,,"South Asian origins (e.g., Bangladeshi, Pakistani, Tamil, etc.)",English,,English,,"Autism Spectrum Disorder,Intellectual Disability,special education,emotional or behavioural disorders,mental health,general education","3509, Central East",extremely skilled,extremely important,90% or more,never,never,never,never,most times,most times,most times,every time,never
I am an ABA service provider,50-54,female,"$70,000 - $79,999",university certificate or diploma above a Bachelor level,non-immigrant,,not a visible minority,Canadian/American,,Canadian,,,,English,,"English,French",,"3510, South East",other,"practitioner (i.e., direct services)",other,mental health,moderately comfortable,extremely skilled,extremely important,a great deal,none at all,a lot,a great deal,a great deal,,,,,,,90% or more,every time,most times,every time,every time,sometimes,most times,every time,every time,never,extensively,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,40-44,female,"$100,000 +",Master's,non-immigrant,,not a visible minority,"Canadian/American,European",,Canadian,"British Isles (e.g., English, Irish, Scottish, etc.)",,,English,,,,"3511, Champlain",BCBA,"practitioner (i.e., direct services)",public school,special education,moderately comfortable,moderately skilled,very important,none at all,a moderate amount,none at all,none at all,a little,none at all,none at all,a moderate amount,,,,20-29%,sometimes,never,sometimes,sometimes,never,never,rarely,sometimes,sometimes,some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am in the process of becoming an ABA service provider,25-29,female,"Less than $5,000",Bachelor's,non-immigrant,,not a visible minority,Canadian/American,,Canadian,,,,English,,English,,"3509, Central East",currently pursing RBT/BCaBA/BCBA/BCBA-D,student,other,Autism Spectrum Disorder,moderately comfortable,moderately skilled,extremely important,a moderate amount,a moderate amount,none at all,a great deal,a lot,,,,,,,50-59%,every time,sometimes,every time,every time,most times,most times,most times,most times,most times,moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,prefer not to answer,female,prefer not to answer,Master's,prefer not to answer,,not a visible minority,European,,,"Western European (e.g., Austrian, Dutch, German, etc.),Eastern European (e.g., Hungarian, Polish, Russian, etc.)",,,English,,,,"3504, Hamilton Niagara Haldimand Brant",BCBA,"practitioner (i.e., direct services)",public school,special education,moderately comfortable,moderately skilled,extremely important,a lot,a lot,a little,none at all,a great deal,a little,none at all,a great deal,,,,20-29%,every time,sometimes,most times,every time,sometimes,sometimes,never,most times,most times,moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,40-44,female,"$100,000 +",Master's,non-immigrant,,not a visible minority,European,,,"British Isles (e.g., English, Irish, Scottish, etc.)",,,English,,English,,"3509, Central East",BCBA,supervisor,centre/clinic,Autism Spectrum Disorder,moderately comfortable,moderately skilled,extremely important,a little,a little,a little,a moderate amount,a little,none at all,a little,none at all,,,,80-89%,most times,sometimes,most times,every time,never,never,never,every time,every time,moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,30-34,female,"$100,000 +",Master's,non-immigrant,,not a visible minority,Canadian/American,,Canadian,,,,English,,English,,"3503, Waterloo Wellington",BCBA,supervisor,centre/clinic,Autism Spectrum Disorder,moderately comfortable,moderately skilled,extremely important,a moderate amount,a moderate amount,none at all,a little,a lot,none at all,a little,a little,,,,60-69%,sometimes,most times,rarely,every time,rarely,sometimes,never,most times,sometimes,moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am the caregiver of an ABA service recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am the father of a child who receives ABA services,"I am a secondary caregiver (i.e., another adult spends more time than I caring for this child)",30-34,male,"$100,000 +",Bachelor's,prefer not to answer,,South Asian,Asian,,,,,"South Asian origins (e.g., Bangladeshi, Pakistani, Tamil, etc.)",English,,English,,Autism Spectrum Disorder,"3503, Waterloo Wellington",neither skilled nor unskilled,extremely important,prefer not to answer,never,never,never,never,rarely,never,never,never,never
I am the caregiver of an ABA service recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am the mother of a child who receives ABA services,"I am the primary caregiver (i.e., I am the adult who spends the most time caring for this child)",40-44,female,"$100,000 +",Bachelor's,non-immigrant,,not a visible minority,European,,,"Southern European (e.g., Italian, Portuguese, Spanish, etc.)",,,English,,English,,Autism Spectrum Disorder,"3508, Central",extremely skilled,very important,80-89%,sometimes,rarely,sometimes,sometimes,sometimes,sometimes,rarely,rarely,unsure
I am an ABA service provider,30-34,female,prefer not to answer,Bachelor's,non-immigrant,,not a visible minority,Canadian/American,,Canadian,,,,English,,,,"3513, North East",currently pursing RBT/BCaBA/BCBA/BCBA-D,supervisor,other,Autism Spectrum Disorder,moderately comfortable,moderately skilled,moderately important,a little,a little,none at all,a moderate amount,a lot,,,,,,,10-19%,every time,sometimes,rarely,every time,every time,every time,never,every time,not applicable,moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am the caregiver of an ABA service recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am the mother of a child who receives ABA services,"I am the primary caregiver (i.e., I am the adult who spends the most time caring for this child)",45-49,female,"$60,000 - $69,999",college diploma,non-immigrant,,not a visible minority,North American Aboriginal,Métis,,,,,English,,English,,Autism Spectrum Disorder,"3508, Central",moderately skilled,very important,70-79%,not applicable,rarely,never,most times,most times,most times,never,most times,not applicable
I am the caregiver of an ABA service recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am the mother of a child who receives ABA services,"I am the primary caregiver (i.e., I am the adult who spends the most time caring for this child)",40-44,female,"$100,000 +",high school diploma or equivalent,non-immigrant,,other,"Canadian/American,European,Caribbean",,Canadian,"British Isles (e.g., English, Irish, Scottish, etc.),French,Northern European (e.g., Danish, Icelandic, Swedish, etc.)",,,English,,English,,Autism Spectrum Disorder,"3507, Toronto Central",moderately skilled,very important,less than 10%,unsure,rarely,most times,every time,every time,unsure,unsure,most times,unsure
I am the caregiver of an ABA service recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am the mother of a child who receives ABA services,"I am the primary caregiver (i.e., I am the adult who spends the most time caring for this child)",45-49,female,"$100,000 +",Doctoral,non-immigrant,,not a visible minority,Canadian/American,,Canadian,,,,English,,English,,Autism Spectrum Disorder,"3511, Champlain",extremely skilled,extremely important,90% or more,not applicable,never,never,sometimes,never,never,rarely,never,not applicable
I am the caregiver of an ABA service recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am the father of a child who receives ABA services,"I am the primary caregiver (i.e., I am the adult who spends the most time caring for this child)",45-49,male,"$50,000 - $54,999",high school diploma or equivalent,non-immigrant,,not a visible minority,European,,,"British Isles (e.g., English, Irish, Scottish, etc.)",,,English,,English,,Autism Spectrum Disorder,"3504, Hamilton Niagara Haldimand Brant",neither skilled nor unskilled,extremely important,10-19%,not applicable,never,sometimes,sometimes,most times,most times,rarely,every time,not applicable
I am the caregiver of an ABA service recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am the mother of a child who receives ABA services,"I am the primary caregiver (i.e., I am the adult who spends the most time caring for this child)",35-39,female,"$100,000 +",college diploma,non-immigrant,,not a visible minority,Canadian/American,,Canadian,,,,English,,English,,Autism Spectrum Disorder,"3514, North West",extremely skilled,extremely important,50-59%,,never,most times,every time,never,most times,never,most times,never
I am the caregiver of an ABA service recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am the mother of a child who receives ABA services,"I am the primary caregiver (i.e., I am the adult who spends the most time caring for this child)",45-49,female,"$60,000 - $69,999",college diploma,non-immigrant,,not a visible minority,Canadian/American,,Canadian,,,,English,,English,,"Autism Spectrum Disorder,Intellectual Disability,emotional or behavioural disorders","3502, South West",moderately skilled,extremely important,30-39%,unsure,never,never,every time,every time,never,never,most times,not applicable
I am an ABA service provider,25-29,female,"$70,000 - $79,999",university certificate or diploma above a Bachelor level,immigrant,first generation,South Asian,,,,,,,other,,"English,other",,"3507, Toronto Central",currently pursing RBT/BCaBA/BCBA/BCBA-D,"practitioner (i.e., direct services)",private school,Autism Spectrum Disorder,extremely comfortable,extremely skilled,extremely important,a moderate amount,a moderate amount,a great deal,a moderate amount,a moderate amount,,,,,,,50-59%,most times,rarely,never,every time,every time,never,rarely,most times,rarely,not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am the caregiver of an ABA service recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am the mother of a child who receives ABA services,prefer not to answer,50-54,female,"$90,000 - $99,999",university certificate or diploma above a Bachelor level,non-immigrant,,not a visible minority,European,,,"British Isles (e.g., English, Irish, Scottish, etc.)",,,English,,"English,French",,Autism Spectrum Disorder,"3508, Central",neither skilled nor unskilled,extremely important,30-39%,not applicable,rarely,never,sometimes,never,sometimes,never,most times,not applicable
I am the caregiver of an ABA service recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am the mother of a child who receives ABA services,"I am the primary caregiver (i.e., I am the adult who spends the most time caring for this child)",30-34,female,"$60,000 - $69,999",Bachelor's,non-immigrant,,not a visible minority,"Canadian/American,European",,Canadian,"British Isles (e.g., English, Irish, Scottish, etc.)",,,English,,"English,French",,Autism Spectrum Disorder,"3509, Central East",moderately skilled,very important,50-59%,not applicable,never,never,rarely,never,never,never,never,not applicable
I am the caregiver of an ABA service recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am the mother of a child who receives ABA services,"I am the primary caregiver (i.e., I am the adult who spends the most time caring for this child)",40-44,female,"$90,000 - $99,999",Bachelor's,non-immigrant,,not a visible minority,"Canadian/American,European",,Canadian,"British Isles (e.g., English, Irish, Scottish, etc.)",,,English,,"English,French",,Autism Spectrum Disorder,"3504, Hamilton Niagara Haldimand Brant",slightly unskilled,very important,less than 10%,not applicable,rarely,never,sometimes,never,never,sometimes,never,not applicable
I am an ABA service recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I receive ABA services,,20-24,male,"$100,000 +",high school diploma or equivalent,non-immigrant,,not a visible minority,"Canadian/American,European",,Canadian,"British Isles (e.g., English, Irish, Scottish, etc.)",,,English,,English,,"Autism Spectrum Disorder,Intellectual Disability,general education","3506, Mississauga Halton",extremely skilled,very important,less than 10%,not applicable,rarely,never,sometimes,most times,never,unsure,every time,not applicable
